"Time (s) Run #1";"Position (m) Run #1";"Velocity (m/s) Run #1"
55,700;0,36;-0,11
55,710;0,36;-0,10
55,720;0,36;-0,10
55,730;0,36;-0,10
55,740;0,36;-0,09
55,750;0,36;-0,08
55,760;0,36;-0,07
55,770;0,36;-0,06
55,780;0,35;-0,06
55,790;0,35;-0,05
55,800;0,35;-0,04
55,810;0,35;-0,03
55,820;0,35;-0,02
55,830;0,35;-0,01
55,840;0,35;-8,82E-4
55,850;0,35;0,01
55,860;0,35;0,02
55,870;0,35;0,03
55,880;0,35;0,04
55,890;0,35;0,04
55,900;0,35;0,05
55,910;0,35;0,06
55,920;0,36;0,07
55,930;0,36;0,08
55,940;0,36;0,09
55,950;0,36;0,09
55,960;0,36;0,10
55,970;0,36;0,10
55,980;0,36;0,11
55,990;0,36;0,11
56,000;0,36;0,12
56,010;0,36;0,12
56,020;0,37;0,12
56,030;0,37;0,12
56,040;0,37;0,12
56,050;0,37;0,12
56,060;0,37;0,12
56,070;0,37;0,11
56,080;0,37;0,11
56,090;0,37;0,11
56,100;0,38;0,11
56,110;0,38;0,10
56,120;0,38;0,10
56,130;0,38;0,09
56,140;0,38;0,08
56,150;0,38;0,08
56,160;0,38;0,07
56,170;0,38;0,06
56,180;0,38;0,05
56,190;0,38;0,05
56,200;0,38;0,04
56,210;0,38;0,03
56,220;0,38;0,02
56,230;0,38;0,01
56,240;0,38;0,01
56,250;0,38;6,39E-4
56,260;0,38;-0,01
56,270;0,38;-0,01
56,280;0,38;-0,01
56,290;0,38;0,00
56,300;0,38;0,00
56,310;0,38;-0,02
56,320;0,38;-0,04
56,330;0,38;-0,06
56,340;0,38;-0,07
56,350;0,38;-0,08
56,360;0,38;-0,09
56,370;0,38;-0,09
56,380;0,38;-0,09
56,390;0,38;-0,10
56,400;0,38;-0,10
56,410;0,38;-0,11
56,420;0,37;-0,11
56,430;0,37;-0,12
56,440;0,37;-0,12
56,450;0,37;-0,12
56,460;0,37;-0,13
56,470;0,37;-0,13
56,480;0,37;-0,14
56,490;0,37;-0,15
56,500;0,36;-0,16
56,510;0,36;-0,14
56,520;0,36;-0,12
56,530;0,36;-0,10
56,540;0,36;-0,09
56,550;0,36;-0,09
56,560;0,36;-0,08
56,570;0,36;-0,08
56,580;0,36;-0,06
56,590;0,36;-0,06
56,600;0,35;-0,05
56,610;0,35;-0,04
56,620;0,35;-0,04
56,630;0,35;-0,02
56,640;0,35;-0,01
56,650;0,35;-8,83E-4
56,660;0,35;0,01
56,670;0,35;0,01
56,680;0,35;0,02
56,690;0,35;0,03
56,700;0,35;0,04
56,710;0,35;0,05
56,720;0,35;0,05
56,730;0,36;0,06
56,740;0,36;0,07
56,750;0,36;0,08
56,760;0,36;0,08
56,770;0,36;0,09
56,780;0,36;0,09
56,790;0,36;0,10
56,800;0,36;0,10
56,810;0,36;0,10
56,820;0,36;0,11
56,830;0,36;0,11
56,840;0,37;0,12
56,850;0,37;0,12
56,860;0,37;0,11
56,870;0,37;0,11
56,880;0,37;0,11
56,890;0,37;0,11
56,900;0,37;0,11
56,910;0,37;0,11
56,920;0,37;0,11
56,930;0,38;0,10
56,940;0,38;0,09
56,950;0,38;0,09
56,960;0,38;0,09
56,970;0,38;0,08
56,980;0,38;0,07
56,990;0,38;0,07
57,000;0,38;0,06
57,010;0,38;0,05
57,020;0,38;0,04
57,030;0,38;0,03
57,040;0,38;0,02
57,050;0,38;0,01
57,060;0,38;0,01
57,070;0,38;0,00
57,080;0,38;-0,01
57,090;0,38;-0,02
57,100;0,38;-0,03
57,110;0,38;-0,04
57,120;0,38;-0,04
57,130;0,38;-0,05
57,140;0,38;-0,06
57,150;0,38;-0,07
57,160;0,38;-0,07
57,170;0,38;-0,08
57,180;0,38;-0,09
57,190;0,38;-0,10
57,200;0,38;-0,10
57,210;0,38;-0,11
57,220;0,37;-0,11
57,230;0,37;-0,12
57,240;0,37;-0,12
57,250;0,37;-0,12
57,260;0,37;-0,12
57,270;0,37;-0,12
57,280;0,37;-0,12
57,290;0,37;-0,11
57,300;0,36;-0,11
57,310;0,36;-0,12
57,320;0,36;-0,11
57,330;0,36;-0,11
57,340;0,36;-0,10
57,350;0,36;-0,10
57,360;0,36;-0,09
57,370;0,36;-0,08
57,380;0,36;-0,08
57,390;0,36;-0,07
57,400;0,36;-0,06
57,410;0,35;-0,05
57,420;0,35;-0,04
57,430;0,35;-0,03
57,440;0,35;-0,02
57,450;0,35;-0,01
57,460;0,35;0,00
57,470;0,35;0,02
57,480;0,35;0,03
57,490;0,35;0,05
57,500;0,35;0,06
57,510;0,36;0,06
57,520;0,36;0,06
57,530;0,36;0,05
57,540;0,36;0,05
57,550;0,36;0,05
57,560;0,36;0,04
57,570;0,36;0,04
57,580;0,36;0,05
57,590;0,36;0,07
57,600;0,36;0,08
57,610;0,36;0,09
57,620;0,36;0,10
57,630;0,36;0,11
57,640;0,36;0,11
57,650;0,37;0,11
57,660;0,37;0,11
57,670;0,37;0,11
57,680;0,37;0,11
57,690;0,37;0,11
57,700;0,37;0,11
57,710;0,37;0,11
57,720;0,37;0,11
57,730;0,37;0,11
57,740;0,38;0,10
57,750;0,38;0,10
57,760;0,38;0,09
57,770;0,38;0,09
57,780;0,38;0,08
57,790;0,38;0,08
57,800;0,38;0,06
57,810;0,38;0,06
57,820;0,38;0,05
57,830;0,38;0,04
57,840;0,38;0,04
57,850;0,38;0,02
57,860;0,38;0,01
57,870;0,38;0,00
57,880;0,38;0,00
57,890;0,38;-0,01
57,900;0,38;-0,02
57,910;0,38;-0,03
57,920;0,38;-0,04
57,930;0,38;-0,05
57,940;0,38;-0,05
57,950;0,38;-0,06
57,960;0,38;-0,07
57,970;0,38;-0,08
57,980;0,38;-0,08
57,990;0,38;-0,09
58,000;0,38;-0,09
58,010;0,38;-0,09
58,020;0,38;-0,10
58,030;0,37;-0,11
58,040;0,37;-0,11
58,050;0,37;-0,11
58,060;0,37;-0,11
58,070;0,37;-0,11
58,080;0,37;-0,11
58,090;0,37;-0,11
58,100;0,37;-0,11
58,110;0,37;-0,11
58,120;0,36;-0,10
58,130;0,36;-0,10
58,140;0,36;-0,10
58,150;0,36;-0,10
58,160;0,36;-0,09
58,170;0,36;-0,08
58,180;0,36;-0,08
58,190;0,36;-0,07
58,200;0,36;-0,07
58,210;0,36;-0,06
58,220;0,36;-0,05
58,230;0,36;-0,04
58,240;0,36;-0,04
58,250;0,35;-0,03
58,260;0,35;-0,02
58,270;0,35;-0,02
58,280;0,35;-0,01
58,290;0,35;0,00
58,300;0,35;0,01
58,310;0,35;0,02
58,320;0,35;0,02
58,330;0,35;0,03
58,340;0,36;0,04
58,350;0,36;0,05
58,360;0,36;0,05
58,370;0,36;0,06
58,380;0,36;0,07
58,390;0,36;0,08
58,400;0,36;0,08
58,410;0,36;0,09
58,420;0,36;0,09
58,430;0,36;0,10
58,440;0,36;0,10
58,450;0,36;0,11
58,460;0,36;0,11
58,470;0,37;0,11
58,480;0,37;0,12
58,490;0,37;0,13
58,500;0,37;0,15
58,510;0,37;0,17
58,520;0,37;0,16
58,530;0,37;0,13
58,540;0,38;0,11
58,550;0,38;0,11
58,560;0,38;0,11
58,570;0,38;0,11
58,580;0,38;0,16
58,590;0,38;0,20
58,600;0,39;0,20
58,610;0,39;0,14
58,620;0,39;0,06
58,630;0,39;0,04
58,640;0,39;-0,02
58,650;0,39;-0,07
58,660;0,39;-0,09
58,670;0,39;-0,06
58,680;0,39;-0,02
58,690;0,38;-0,02
58,700;0,38;-0,02
58,710;0,38;-0,02
58,720;0,38;-0,03
58,730;0,38;-0,05
58,740;0,38;-0,08
58,750;0,38;-0,10
58,760;0,38;-0,09
58,770;0,38;-0,08
58,780;0,38;-0,08
58,790;0,38;-0,08
58,800;0,38;-0,09
58,810;0,38;-0,09
58,820;0,38;-0,09
58,830;0,38;-0,10
58,840;0,37;-0,10
58,850;0,37;-0,10
58,860;0,37;-0,11
58,870;0,37;-0,11
58,880;0,37;-0,11
58,890;0,37;-0,11
58,900;0,37;-0,11
58,910;0,37;-0,11
58,920;0,37;-0,11
58,930;0,36;-0,11
58,940;0,36;-0,11
58,950;0,36;-0,10
58,960;0,36;-0,10
58,970;0,36;-0,10
58,980;0,36;-0,09
58,990;0,36;-0,08
59,000;0,36;-0,08
59,010;0,36;-0,08
59,020;0,36;-0,07
59,030;0,36;-0,06
59,040;0,36;-0,05
59,050;0,35;-0,04
59,060;0,35;-0,03
59,070;0,35;-0,03
59,080;0,35;-0,02
59,090;0,35;-0,01
59,100;0,35;0,00
59,110;0,35;0,01
59,120;0,35;0,02
59,130;0,35;0,02
59,140;0,35;0,03
59,150;0,35;0,04
59,160;0,36;0,05
59,170;0,36;0,06
59,180;0,36;0,07
59,190;0,36;0,08
59,200;0,36;0,08
59,210;0,36;0,09
59,220;0,36;0,09
59,230;0,36;0,09
59,240;0,36;0,10
59,250;0,36;0,11
59,260;0,36;0,11
59,270;0,36;0,11
59,280;0,37;0,11
59,290;0,37;0,11
59,300;0,37;0,11
59,310;0,37;0,11
59,320;0,37;0,11
59,330;0,37;0,11
59,340;0,37;0,11
59,350;0,37;0,11
59,360;0,38;0,10
59,370;0,38;0,10
59,380;0,38;0,09
59,390;0,38;0,09
59,400;0,38;0,08
59,410;0,38;0,07
59,420;0,38;0,07
59,430;0,38;0,06
59,440;0,38;0,05
59,450;0,38;0,04
59,460;0,38;0,03
59,470;0,38;0,03
59,480;0,38;0,02
59,490;0,38;0,01
59,500;0,38;9,56E-4
59,510;0,38;-0,01
59,520;0,38;-0,01
59,530;0,38;-0,02
59,540;0,38;-0,02
59,550;0,38;-0,03
59,560;0,38;-0,04
59,570;0,38;-0,04
59,580;0,38;-0,03
59,590;0,38;-0,02
59,600;0,38;-0,03
59,610;0,38;-0,05
59,620;0,38;-0,07
59,630;0,38;-0,08
59,640;0,38;-0,09
59,650;0,38;-0,09
59,660;0,38;-0,09
59,670;0,37;-0,09
59,680;0,37;-0,09
59,690;0,37;-0,10
59,700;0,37;-0,10
59,710;0,37;-0,11
59,720;0,37;-0,11
59,730;0,37;-0,12
59,740;0,37;-0,12
59,750;0,37;-0,12
59,760;0,37;-0,11
59,770;0,36;-0,11
59,780;0,36;-0,12
59,790;0,36;-0,14
59,800;0,36;-0,14
59,810;0,36;-0,12
59,820;0,36;-0,09
59,830;0,36;-0,08
59,840;0,36;-0,06
59,850;0,36;-0,06
59,860;0,36;-0,05
59,870;0,35;-0,04
59,880;0,35;-0,03
59,890;0,35;-0,02
59,900;0,35;-0,01
59,910;0,35;-8,85E-4
59,920;0,35;0,01
59,930;0,35;0,01
59,940;0,35;0,02
59,950;0,35;0,03
59,960;0,35;0,04
59,970;0,36;0,05
59,980;0,36;0,06
59,990;0,36;0,07
60,000;0,36;0,07
60,010;0,36;0,07
60,020;0,36;0,08
60,030;0,36;0,09
60,040;0,36;0,09
60,050;0,36;0,09
60,060;0,36;0,10
60,070;0,36;0,10
60,080;0,36;0,11
60,090;0,37;0,11
60,100;0,37;0,11
60,110;0,37;0,11
60,120;0,37;0,10
60,130;0,37;0,11
60,140;0,37;0,11
60,150;0,37;0,11
60,160;0,37;0,10
60,170;0,37;0,10
60,180;0,37;0,09
60,190;0,38;0,09
60,200;0,38;0,09
60,210;0,38;0,08
60,220;0,38;0,08
60,230;0,38;0,07
60,240;0,38;0,06
60,250;0,38;0,05
60,260;0,38;0,05
60,270;0,38;0,05
60,280;0,38;0,04
60,290;0,38;0,03
60,300;0,38;0,02
60,310;0,38;0,01
60,320;0,38;0,00
60,330;0,38;0,00
60,340;0,38;-0,01
60,350;0,38;-0,02
60,360;0,38;-0,03
60,370;0,38;-0,04
60,380;0,38;-0,04
60,390;0,38;-0,05
60,400;0,38;-0,06
60,410;0,38;-0,07
60,420;0,38;-0,07
60,430;0,38;-0,08
60,440;0,38;-0,08
60,450;0,38;-0,09
60,460;0,38;-0,09
60,470;0,37;-0,10
60,480;0,37;-0,10
60,490;0,37;-0,10
60,500;0,37;-0,11
60,510;0,37;-0,11
60,520;0,37;-0,11
60,530;0,37;-0,11
60,540;0,37;-0,11
60,550;0,37;-0,11
60,560;0,36;-0,11
60,570;0,36;-0,11
60,580;0,36;-0,10
60,590;0,36;-0,10
60,600;0,36;-0,10
60,610;0,36;-0,09
60,620;0,36;-0,08
60,630;0,36;-0,08
60,640;0,36;-0,07
60,650;0,36;-0,07
60,660;0,36;-0,06
60,670;0,36;-0,05
60,680;0,36;-0,04
60,690;0,35;-0,03
60,700;0,35;-0,02
60,710;0,35;-0,01
60,720;0,35;0,00
60,730;0,35;0,02
60,740;0,35;0,04
60,750;0,36;0,07
60,760;0,36;0,07
60,770;0,36;0,06
60,780;0,36;0,05
60,790;0,36;0,05
60,800;0,36;0,06
60,810;0,36;0,07
60,820;0,36;0,07
60,830;0,36;0,08
60,840;0,36;0,08
60,850;0,36;0,08
60,860;0,36;0,09
60,870;0,36;0,09
60,880;0,36;0,09
60,890;0,37;0,08
60,900;0,37;0,06
60,910;0,37;0,06
60,920;0,37;0,08
60,930;0,37;0,10
60,940;0,37;0,10
60,950;0,37;0,10
60,960;0,37;0,10
60,970;0,37;0,10
60,980;0,37;0,10
60,990;0,37;0,09
61,000;0,38;0,09
61,010;0,38;0,09
61,020;0,38;0,08
61,030;0,38;0,08
61,040;0,38;0,07
61,050;0,38;0,07
61,060;0,38;0,06
61,070;0,38;0,06
61,080;0,38;0,05
61,090;0,38;0,04
61,100;0,38;0,03
61,110;0,38;0,02
61,120;0,38;0,02
61,130;0,38;0,01
61,140;0,38;0,00
61,150;0,38;-0,01
61,160;0,38;-0,02
61,170;0,38;-0,03
61,180;0,38;-0,04
61,190;0,38;-0,05
61,200;0,38;-0,05
61,210;0,38;-0,06
61,220;0,38;-0,06
61,230;0,38;-0,07
61,240;0,38;-0,08
61,250;0,38;-0,09
61,260;0,38;-0,09
61,270;0,38;-0,09
61,280;0,37;-0,10
61,290;0,37;-0,10
61,300;0,37;-0,11
61,310;0,37;-0,11
61,320;0,37;-0,10
61,330;0,37;-0,10
61,340;0,37;-0,10
61,350;0,37;-0,10
61,360;0,37;-0,10
61,370;0,37;-0,10
61,380;0,36;-0,10
61,390;0,36;-0,09
61,400;0,36;-0,09
61,410;0,36;-0,09
61,420;0,36;-0,08
61,430;0,36;-0,08
61,440;0,36;-0,07
61,450;0,36;-0,07
61,460;0,36;-0,06
61,470;0,36;-0,05
61,480;0,36;-0,04
61,490;0,36;-0,04
61,500;0,36;-0,03
61,510;0,36;-0,03
61,520;0,36;-0,02
61,530;0,36;-0,01
61,540;0,36;-8,88E-4
61,550;0,35;0,01
61,560;0,36;0,02
61,570;0,36;0,03
61,580;0,36;0,03
61,590;0,36;0,04
61,600;0,36;0,04
61,610;0,36;0,05
61,620;0,36;0,05
61,630;0,36;0,06
61,640;0,36;0,07
61,650;0,36;0,07
61,660;0,36;0,08
61,670;0,36;0,08
61,680;0,36;0,09
61,690;0,36;0,09
61,700;0,36;0,10
61,710;0,36;0,10
61,720;0,37;0,10
61,730;0,37;0,10
61,740;0,37;0,11
61,750;0,37;0,11
61,760;0,37;0,11
61,770;0,37;0,12
61,780;0,37;0,14
61,790;0,37;0,16
61,800;0,38;0,15
61,810;0,38;0,12
61,820;0,38;0,10
61,830;0,38;0,10
61,840;0,38;0,10
61,850;0,38;0,15
61,860;0,38;0,21
61,870;0,39;0,23
61,880;0,39;0,18
61,890;0,39;0,08
61,900;0,39;0,02
61,910;0,39;0,00
61,920;0,39;0,00
61,930;0,39;0,00
61,940;0,39;-0,01
61,950;0,39;-0,02
61,960;0,39;-0,08
61,970;0,39;-0,14
61,980;0,38;-0,15
61,990;0,38;-0,11
62,000;0,38;-0,06
62,010;0,38;-0,07
62,020;0,38;-0,07
62,030;0,38;-0,08
62,040;0,38;-0,10
62,050;0,38;-0,12
62,060;0,38;-0,12
62,070;0,38;-0,11
62,080;0,38;-0,10
62,090;0,37;-0,10
62,100;0,37;-0,10
62,110;0,37;-0,10
62,120;0,37;-0,10
62,130;0,37;-0,10
62,140;0,37;-0,10
62,150;0,37;-0,10
62,160;0,37;-0,10
62,170;0,37;-0,10
62,180;0,37;-0,10
62,190;0,36;-0,10
62,200;0,36;-0,09
62,210;0,36;-0,09
62,220;0,36;-0,09
62,230;0,36;-0,09
62,240;0,36;-0,08
62,250;0,36;-0,07
62,260;0,36;-0,07
62,270;0,36;-0,07
62,280;0,36;-0,06
62,290;0,36;-0,05
62,300;0,36;-0,04
62,310;0,36;-0,04
62,320;0,36;-0,03
62,330;0,36;-0,03
62,340;0,35;-0,02
62,350;0,35;-0,01
62,360;0,35;0,00
62,370;0,35;0,01
62,380;0,35;0,02
62,390;0,36;0,03
62,400;0,36;0,03
62,410;0,36;0,04
62,420;0,36;0,05
62,430;0,36;0,06
62,440;0,36;0,06
62,450;0,36;0,07
62,460;0,36;0,08
62,470;0,36;0,08
62,480;0,36;0,09
62,490;0,36;0,09
62,500;0,36;0,09
62,510;0,36;0,10
62,520;0,36;0,10
62,530;0,37;0,11
62,540;0,37;0,11
62,550;0,37;0,11
62,560;0,37;0,11
62,570;0,37;0,11
62,580;0,37;0,11
62,590;0,37;0,11
62,600;0,37;0,10
62,610;0,37;0,10
62,620;0,37;0,09
62,630;0,38;0,09
62,640;0,38;0,09
62,650;0,38;0,08
62,660;0,38;0,08
62,670;0,38;0,07
62,680;0,38;0,06
62,690;0,38;0,05
62,700;0,38;0,04
62,710;0,38;0,04
62,720;0,38;0,03
62,730;0,38;0,02
62,740;0,38;0,01
62,750;0,38;0,00
62,760;0,38;0,00
62,770;0,38;-0,01
62,780;0,38;-0,02
62,790;0,38;-0,02
62,800;0,38;-0,03
62,810;0,38;-0,04
62,820;0,38;-0,05
62,830;0,38;-0,05
62,840;0,38;-0,05
62,850;0,38;-0,06
62,860;0,38;-0,06
62,870;0,38;-0,06
62,880;0,38;-0,04
62,890;0,38;-0,04
62,900;0,38;-0,05
62,910;0,38;-0,07
62,920;0,38;-0,09
62,930;0,37;-0,09
62,940;0,37;-0,09
62,950;0,37;-0,09
62,960;0,37;-0,09
62,970;0,37;-0,09
62,980;0,37;-0,08
62,990;0,37;-0,08
63,000;0,37;-0,08
63,010;0,37;-0,09
63,020;0,37;-0,10
63,030;0,37;-0,11
63,040;0,36;-0,12
63,050;0,36;-0,11
63,060;0,36;-0,10
63,070;0,36;-0,09
63,080;0,36;-0,10
63,090;0,36;-0,11
63,100;0,36;-0,11
63,110;0,36;-0,09
63,120;0,36;-0,06
63,130;0,36;-0,04
63,140;0,36;-0,03
63,150;0,36;-0,02
63,160;0,35;-0,01
63,170;0,35;-8,87E-4
63,180;0,35;0,01
63,190;0,35;0,01
63,200;0,36;0,02
63,210;0,36;0,03
63,220;0,36;0,04
63,230;0,36;0,05
63,240;0,36;0,05
63,250;0,36;0,06
63,260;0,36;0,07
63,270;0,36;0,08
63,280;0,36;0,08
63,290;0,36;0,09
63,300;0,36;0,09
63,310;0,36;0,09
63,320;0,36;0,09
63,330;0,36;0,10
63,340;0,36;0,10
63,350;0,37;0,10
63,360;0,37;0,10
63,370;0,37;0,10
63,380;0,37;0,10
63,390;0,37;0,10
63,400;0,37;0,10
63,410;0,37;0,10
63,420;0,37;0,10
63,430;0,37;0,09
63,440;0,37;0,09
63,450;0,38;0,08
63,460;0,38;0,08
63,470;0,38;0,07
63,480;0,38;0,07
63,490;0,38;0,07
63,500;0,38;0,06
63,510;0,38;0,05
63,520;0,38;0,04
63,530;0,38;0,04
63,540;0,38;0,03
63,550;0,38;0,02
63,560;0,38;0,01
63,570;0,38;0,01
63,580;0,38;0,00
63,590;0,38;0,00
63,600;0,38;-0,02
63,610;0,38;-0,03
63,620;0,38;-0,03
63,630;0,38;-0,04
63,640;0,38;-0,04
63,650;0,38;-0,05
63,660;0,38;-0,06
63,670;0,38;-0,06
63,680;0,38;-0,07
63,690;0,38;-0,07
63,700;0,38;-0,08
63,710;0,38;-0,08
63,720;0,37;-0,09
63,730;0,37;-0,09
63,740;0,37;-0,09
63,750;0,37;-0,10
63,760;0,37;-0,10
63,770;0,37;-0,10
63,780;0,37;-0,10
63,790;0,37;-0,11
63,800;0,37;-0,10
63,810;0,37;-0,10
63,820;0,37;-0,10
63,830;0,36;-0,10
63,840;0,36;-0,10
63,850;0,36;-0,10
63,860;0,36;-0,09
63,870;0,36;-0,08
63,880;0,36;-0,08
63,890;0,36;-0,07
63,900;0,36;-0,07
63,910;0,36;-0,06
63,920;0,36;-0,05
63,930;0,36;-0,04
63,940;0,36;-0,04
63,950;0,36;-0,03
63,960;0,36;-0,02
63,970;0,36;-0,01
63,980;0,36;0,00
63,990;0,35;0,01
64,000;0,36;0,02
64,010;0,36;0,04
64,020;0,36;0,07
64,030;0,36;0,09
64,040;0,36;0,09
64,050;0,36;0,08
64,060;0,36;0,07
64,070;0,36;0,08
64,080;0,36;0,09
64,090;0,36;0,09
64,100;0,36;0,09
64,110;0,36;0,10
64,120;0,36;0,09
64,130;0,37;0,08
64,140;0,37;0,08
64,150;0,37;0,08
64,160;0,37;0,08
64,170;0,37;0,08
64,180;0,37;0,08
64,190;0,37;0,09
64,200;0,37;0,08
64,210;0,37;0,06
64,220;0,37;0,05
64,230;0,37;0,06
64,240;0,37;0,07
64,250;0,37;0,07
64,260;0,38;0,07
64,270;0,38;0,08
64,280;0,38;0,08
64,290;0,38;0,07
64,300;0,38;0,07
64,310;0,38;0,06
64,320;0,38;0,06
64,330;0,38;0,05
64,340;0,38;0,04
64,350;0,38;0,04
64,360;0,38;0,03
64,370;0,38;0,02
64,380;0,38;0,01
64,390;0,38;0,00
64,400;0,38;0,00
64,410;0,38;-0,01
64,420;0,38;-0,02
64,430;0,38;-0,03
64,440;0,38;-0,04
64,450;0,38;-0,04
64,460;0,38;-0,05
64,470;0,38;-0,06
64,480;0,38;-0,06
64,490;0,38;-0,07
64,500;0,38;-0,07
64,510;0,38;-0,08
64,520;0,38;-0,09
64,530;0,37;-0,09
64,540;0,37;-0,09
64,550;0,37;-0,10
64,560;0,37;-0,10
64,570;0,37;-0,10
64,580;0,37;-0,10
64,590;0,37;-0,10
64,600;0,37;-0,10
64,610;0,37;-0,10
64,620;0,37;-0,10
64,630;0,36;-0,09
64,640;0,36;-0,09
64,650;0,36;-0,09
64,660;0,36;-0,09
64,670;0,36;-0,08
64,680;0,36;-0,08
64,690;0,36;-0,08
64,700;0,36;-0,07
64,710;0,36;-0,06
64,720;0,36;-0,06
64,730;0,36;-0,05
64,740;0,36;-0,04
64,750;0,36;-0,03
64,760;0,36;-0,03
64,770;0,36;-0,02
64,780;0,36;-0,01
64,790;0,36;0,00
64,800;0,36;0,00
64,810;0,36;0,01
64,820;0,36;0,02
64,830;0,36;0,02
64,840;0,36;0,03
64,850;0,36;0,04
64,860;0,36;0,05
64,870;0,36;0,05
64,880;0,36;0,05
64,890;0,36;0,06
64,900;0,36;0,07
64,910;0,36;0,07
64,920;0,36;0,08
64,930;0,36;0,08
64,940;0,36;0,08
64,950;0,36;0,09
64,960;0,36;0,09
64,970;0,37;0,09
64,980;0,37;0,09
64,990;0,37;0,09
65,000;0,37;0,09
65,010;0,37;0,10
65,020;0,37;0,10
65,030;0,37;0,10
65,040;0,37;0,10
65,050;0,37;0,11
65,060;0,37;0,13
65,070;0,38;0,14
65,080;0,38;0,13
65,090;0,38;0,11
65,100;0,38;0,09
65,110;0,38;0,09
65,120;0,38;0,13
65,130;0,38;0,18
65,140;0,39;0,19
65,150;0,39;0,13
65,160;0,39;0,06
65,170;0,39;0,03
65,180;0,39;0,01
65,190;0,39;0,00
65,200;0,39;-0,01
65,210;0,39;-0,01
65,220;0,39;-0,01
65,230;0,39;-0,01
65,240;0,39;-0,02
65,250;0,39;-0,08
65,260;0,39;-0,15
65,270;0,38;-0,18
65,280;0,38;-0,15
65,290;0,38;-0,10
65,300;0,38;-0,09
65,310;0,38;-0,08
65,320;0,38;-0,10
65,330;0,38;-0,12
65,340;0,38;-0,14
65,350;0,37;-0,13
65,360;0,37;-0,11
65,370;0,37;-0,10
65,380;0,37;-0,10
65,390;0,37;-0,10
65,400;0,37;-0,10
65,410;0,37;-0,10
65,420;0,37;-0,09
65,430;0,37;-0,09
65,440;0,37;-0,09
65,450;0,36;-0,09
65,460;0,36;-0,09
65,470;0,36;-0,08
65,480;0,36;-0,08
65,490;0,36;-0,08
65,500;0,36;-0,08
65,510;0,36;-0,07
65,520;0,36;-0,06
65,530;0,36;-0,06
65,540;0,36;-0,05
65,550;0,36;-0,05
65,560;0,36;-0,04
65,570;0,36;-0,04
65,580;0,36;-0,03
65,590;0,36;-0,02
65,600;0,36;-0,01
65,610;0,36;0,00
65,620;0,36;0,00
65,630;0,36;0,01
65,640;0,36;0,02
65,650;0,36;0,02
65,660;0,36;0,03
65,670;0,36;0,04
65,680;0,36;0,05
65,690;0,36;0,05
65,700;0,36;0,06
65,710;0,36;0,07
65,720;0,36;0,07
65,730;0,36;0,08
65,740;0,36;0,08
65,750;0,36;0,09
65,760;0,36;0,09
65,770;0,36;0,09
65,780;0,36;0,10
65,790;0,37;0,10
65,800;0,37;0,10
65,810;0,37;0,10
65,820;0,37;0,10
65,830;0,37;0,10
65,840;0,37;0,10
65,850;0,37;0,10
65,860;0,37;0,10
65,870;0,37;0,10
65,880;0,37;0,09
65,890;0,38;0,09
65,900;0,38;0,08
65,910;0,38;0,08
65,920;0,38;0,07
65,930;0,38;0,07
65,940;0,38;0,06
65,950;0,38;0,05
65,960;0,38;0,04
65,970;0,38;0,04
65,980;0,38;0,03
65,990;0,38;0,02
66,000;0,38;0,02
66,010;0,38;0,01
66,020;0,38;0,00
66,030;0,38;-0,01
66,040;0,38;-0,02
66,050;0,38;-0,03
66,060;0,38;-0,04
66,070;0,38;-0,04
66,080;0,38;-0,05
66,090;0,38;-0,05
66,100;0,38;-0,06
66,110;0,38;-0,06
66,120;0,38;-0,07
66,130;0,38;-0,07
66,140;0,38;-0,08
66,150;0,38;-0,07
66,160;0,37;-0,06
66,170;0,37;-0,04
66,180;0,37;-0,04
66,190;0,37;-0,06
66,200;0,37;-0,08
66,210;0,37;-0,09
66,220;0,37;-0,08
66,230;0,37;-0,08
66,240;0,37;-0,07
66,250;0,37;-0,06
66,260;0,37;-0,06
66,270;0,37;-0,07
66,280;0,37;-0,07
66,290;0,37;-0,08
66,300;0,37;-0,09
66,310;0,36;-0,10
66,320;0,36;-0,09
66,330;0,36;-0,09
66,340;0,36;-0,08
66,350;0,36;-0,08
66,360;0,36;-0,07
66,370;0,36;-0,07
66,380;0,36;-0,08
66,390;0,36;-0,09
66,400;0,36;-0,07
66,410;0,36;-0,05
66,420;0,36;-0,02
66,430;0,36;0,00
66,440;0,36;0,00
66,450;0,36;0,01
66,460;0,36;0,02
66,470;0,36;0,03
66,480;0,36;0,04
66,490;0,36;0,04
66,500;0,36;0,05
66,510;0,36;0,06
66,520;0,36;0,07
66,530;0,36;0,07
66,540;0,36;0,08
66,550;0,36;0,08
66,560;0,36;0,09
66,570;0,36;0,09
66,580;0,36;0,09
66,590;0,36;0,09
66,600;0,37;0,09
66,610;0,37;0,09
66,620;0,37;0,10
66,630;0,37;0,10
66,640;0,37;0,10
66,650;0,37;0,09
66,660;0,37;0,09
66,670;0,37;0,10
66,680;0,37;0,09
66,690;0,37;0,08
66,700;0,37;0,08
66,710;0,38;0,07
66,720;0,38;0,07
66,730;0,38;0,07
66,740;0,38;0,07
66,750;0,38;0,06
66,760;0,38;0,05
66,770;0,38;0,04
66,780;0,38;0,04
66,790;0,38;0,03
66,800;0,38;0,03
66,810;0,38;0,02
66,820;0,38;0,01
66,830;0,38;0,00
66,840;0,38;0,00
66,850;0,38;-0,01
